data,idVotacao,idProposicao
2019-02-20,2160860-178,2171559
2019-02-20,2160860-178,2171560
2019-02-20,2160860-178,2171561
2019-02-20,2160860-178,2171562
2019-02-20,2160860-178,2171564
2019-02-20,2160860-178,2171565
2019-02-20,2160860-178,2171566
2019-02-20,2160860-178,2171567
2019-02-20,2160860-178,2171568
2019-02-20,2160860-178,2192760
2019-02-20,2160860-181,2164720
2019-02-20,2160860-181,2170483
2019-02-20,2160860-181,2170877
2019-02-20,2160860-181,2171558
2019-02-20,2160860-181,2171559
2019-02-20,2160860-181,2171560
2019-02-20,2160860-181,2171561
2019-02-20,2160860-181,2171562
2019-02-20,2160860-181,2171564
2019-02-20,2160860-181,2171565
2019-02-20,2160860-181,2171566
2019-02-20,2160860-181,2171567
2019-02-20,2160860-181,2171568
2019-02-20,2160860-181,2192760
2019-02-20,2160860-184,2164720
2019-02-20,2160860-184,2170483
2019-02-20,2160860-184,2170877
2019-02-20,2160860-184,2171558
2019-02-20,2160860-184,2171559
2019-02-20,2160860-184,2171560
2019-02-20,2160860-184,2171561
2019-02-20,2160860-184,2171562
2019-02-20,2160860-184,2171564
2019-02-20,2160860-184,2171565
2019-02-20,2160860-184,2171566
2019-02-20,2160860-184,2171567
2019-02-20,2160860-184,2171568
2019-02-20,2160860-184,2192760
2019-02-20,2160860-187,2164720
2019-02-20,2160860-187,2170483
2019-02-20,2160860-187,2170877
2019-02-20,2160860-187,2171558
2019-02-20,2160860-187,2171559
2019-02-20,2160860-187,2171560
2019-02-20,2160860-187,2171561
2019-02-20,2160860-187,2171562
2019-02-20,2160860-187,2171564
2019-02-20,2160860-187,2171565
2019-02-20,2160860-187,2171566
2019-02-20,2160860-187,2171567
2019-02-20,2160860-187,2171568
2019-02-20,2160860-187,2192760
2019-02-20,2160860-190,2164720
2019-02-20,2160860-190,2170483
2019-02-20,2160860-190,2170877
2019-02-20,2160860-190,2171558
2019-02-20,2160860-190,2171559
2019-02-20,2160860-190,2171560
2019-02-20,2160860-190,2171561
2019-02-20,2160860-190,2171562
2019-02-20,2160860-190,2171564
2019-02-20,2160860-190,2171565
2019-02-20,2160860-190,2171566
2019-02-20,2160860-190,2171567
2019-02-20,2160860-190,2171568
2019-02-20,2160860-190,2192760
2019-02-20,2160860-198,2164720
2019-02-20,2160860-198,2170483
2019-02-20,2160860-198,2170877
2019-02-20,2160860-198,2171558
2019-02-20,2160860-198,2171559
2019-02-20,2160860-198,2171560
2019-02-20,2160860-198,2171561
2019-02-20,2160860-198,2171562
2019-02-20,2160860-198,2171564
2019-02-20,2160860-198,2171565
2019-02-20,2160860-198,2171566
2019-02-20,2160860-198,2171567
2019-02-20,2160860-198,2171568
2019-02-20,2160860-198,2192760
2019-02-20,2160860-202,2164720
2019-02-20,2160860-202,2170483
2019-02-20,2160860-202,2170877
2019-02-20,2160860-202,2171558
2019-02-20,2160860-202,2171559
2019-02-20,2160860-202,2171560
2019-02-20,2160860-202,2171561
2019-02-20,2160860-202,2171562
2019-02-20,2160860-202,2171564
2019-02-20,2160860-202,2171565
2019-02-20,2160860-202,2171566
2019-02-20,2160860-202,2171567
2019-02-20,2160860-202,2171568
2019-02-20,2160860-202,2192760
2019-02-20,2160860-213,2164720
2019-02-20,2160860-213,2170483
2019-02-20,2160860-213,2170877
2019-02-20,2160860-213,2171558
2019-02-20,2160860-213,2171559
2019-02-20,2160860-213,2171560
2019-02-20,2160860-213,2171561
2019-02-20,2160860-213,2171562
2019-02-20,2160860-213,2171564
2019-02-20,2160860-213,2171565
2019-02-20,2160860-213,2171566
2019-02-20,2160860-213,2171567
2019-02-20,2160860-213,2171568
2019-02-20,2160860-213,2192760
2019-02-21,2083376-58,2192764
2019-02-21,2083376-60,2192764
2019-02-21,2083376-61,2192764
2019-02-21,2083376-63,2192764
2019-02-25,2182729-23,2192969
2019-02-25,2187090-7,2187090
2019-02-25,2192419-6,2192419
2019-02-25,2192968-7,2192968
2019-02-25,2192969-7,2192969
2019-02-25,2192970-7,2192970
2019-02-26,2182275-43,2186861
2019-02-26,2182275-43,2187090
2019-02-26,2182275-43,2193174
2019-02-26,2182275-43,2193176
2019-02-26,2182275-43,2193185
2019-02-26,2182275-43,2193212
2019-02-26,2182275-46,2186861
2019-02-26,2182275-46,2187090
2019-02-26,2182275-46,2193174
2019-02-26,2182275-46,2193176
2019-02-26,2182275-46,2193185
2019-02-26,2182275-46,2193212
2019-02-27,2160012-49,2193422
2019-02-27,2111646-41,2193419
2019-02-27,2111646-47,2193419
2019-02-27,2111646-49,2193419
2019-02-27,2160012-41,2193422
2019-02-27,2160012-47,2193422
2019-02-27,2164128-49,2173115
2019-02-27,2164128-49,2193285
2019-02-27,2164128-49,2193423
2019-02-27,2164128-56,2173115
2019-02-27,2164128-56,2193285
2019-02-27,2164128-56,2193423
2019-02-27,2164128-58,2173115
2019-02-27,2164128-58,2193285
2019-02-27,2164128-58,2193423
2019-02-27,2166459-37,2193424
2019-02-27,2166459-42,2193424
2019-02-27,2166459-44,2193424
2019-03-12,2151691-38,2179555
2019-03-12,2190507-24,2193837
2019-03-12,2190507-24,2194236
2019-03-12,2190702-25,2194005
2019-03-12,2190702-25,2194237
2019-03-12,2191340-24,2194008
2019-03-12,2191340-24,2194238
2019-03-12,2191663-16,2193750
2019-03-12,2191746-24,2194009
2019-03-12,2191746-24,2194239
2019-03-12,406637-235,482309
2019-03-12,406637-235,482310
2019-03-12,406637-235,497022
2019-03-12,406637-235,584563
2019-03-12,406637-235,1279955
2019-03-12,406637-235,1712731
2019-03-12,406637-235,2158441
2019-03-12,16526-453,264558
2019-03-12,16526-453,285840
2019-03-12,16526-453,287960
2019-03-12,16526-453,326199
2019-03-12,16526-453,335935
2019-03-12,16526-453,486641
2019-03-12,16526-453,611556
2019-03-12,16526-453,1280831
2019-03-12,16526-453,2137656
2019-03-12,16526-453,2168655
2019-03-12,16526-453,2170689
2019-03-12,16526-453,2170846
2019-03-12,16526-453,2173637
2019-03-12,16526-453,2176385
2019-03-12,16526-453,2179172
2019-03-12,16526-453,2182471
2019-03-12,16526-453,2182940
2019-03-12,16526-453,2186700
2019-03-12,16526-453,2187293
2019-03-12,16526-453,2192920
2019-03-12,16526-454,264558
2019-03-12,16526-454,285840
2019-03-12,16526-454,287960
2019-03-12,16526-454,326199
2019-03-12,16526-454,335935
2019-03-12,16526-454,486641
2019-03-12,16526-454,611556
2019-03-12,16526-454,1280831
2019-03-12,16526-454,2137656
2019-03-12,16526-454,2168655
2019-03-12,16526-454,2170689
2019-03-12,16526-454,2170846
2019-03-12,16526-454,2173637
2019-03-12,16526-454,2176385
2019-03-12,16526-454,2179172
2019-03-12,16526-454,2182471
2019-03-12,16526-454,2182940
2019-03-12,16526-454,2186700
2019-03-12,16526-454,2187293
2019-03-12,16526-454,2192920
2019-03-12,2151691-37,2179555
2019-03-12,2179555-5,2179555
2019-03-12,2182471-6,2182471
2019-03-12,2190432-37,2192970
2019-03-12,2190432-37,2193033
2019-03-12,2190432-37,2193688
2019-03-12,2190432-37,2193694
2019-03-12,2190432-37,2193695
2019-03-12,2190432-37,2193796
2019-03-12,2190432-39,2192970
2019-03-12,2190432-39,2193033
2019-03-12,2190432-39,2193688
2019-03-12,2190432-39,2193694
2019-03-12,2190432-39,2193695
2019-03-12,2190432-39,2193796
2019-03-12,2193544-5,2193544
2019-03-12,28692-121,361016
2019-03-12,28692-121,519340
2019-03-12,28692-121,520487
2019-03-12,28692-121,522794
2019-03-12,28692-121,541022
2019-03-12,28692-121,2080812
2019-03-12,28692-121,2124519
2019-03-12,28692-121,2150769
2019-03-12,28692-121,2193600
2019-03-12,28692-121,2193601
2019-03-12,28692-121,2193624
2019-03-12,28692-121,2193716
2019-03-12,28692-127,361016
2019-03-12,28692-127,519340
2019-03-12,28692-127,520487
2019-03-12,28692-127,522794
2019-03-12,28692-127,541022
2019-03-12,28692-127,2080812
2019-03-12,28692-127,2124519
2019-03-12,28692-127,2150769
2019-03-12,28692-127,2193600
2019-03-12,28692-127,2193601
2019-03-12,28692-127,2193624
2019-03-12,28692-127,2193716
2019-03-12,28692-132,361016
2019-03-12,28692-132,519340
2019-03-12,28692-132,520487
2019-03-12,28692-132,522794
2019-03-12,28692-132,541022
2019-03-12,28692-132,2080812
2019-03-12,28692-132,2124519
2019-03-12,28692-132,2150769
2019-03-12,28692-132,2193600
2019-03-12,28692-132,2193601
2019-03-12,28692-132,2193624
2019-03-12,28692-132,2193716
2019-03-12,28692-133,361016
2019-03-12,28692-133,519340
2019-03-12,28692-133,520487
2019-03-12,28692-133,522794
2019-03-12,28692-133,541022
2019-03-12,28692-133,2080812
2019-03-12,28692-133,2124519
2019-03-12,28692-133,2150769
2019-03-12,28692-133,2193600
2019-03-12,28692-133,2193601
2019-03-12,28692-133,2193624
2019-03-12,28692-133,2193716
2019-03-12,28692-138,361016
2019-03-12,28692-138,519340
2019-03-12,28692-138,520487
2019-03-12,28692-138,522794
2019-03-12,28692-138,541022
2019-03-12,28692-138,2080812
2019-03-12,28692-138,2124519
2019-03-12,28692-138,2150769
2019-03-12,28692-138,2193600
2019-03-12,28692-138,2193601
2019-03-12,28692-138,2193624
2019-03-12,28692-138,2193716
2019-03-12,28692-140,361016
2019-03-12,28692-140,519340
2019-03-12,28692-140,520487
2019-03-12,28692-140,522794
2019-03-12,28692-140,541022
2019-03-12,28692-140,2080812
2019-03-12,28692-140,2124519
2019-03-12,28692-140,2150769
2019-03-12,28692-140,2193600
2019-03-12,28692-140,2193601
2019-03-12,28692-140,2193624
2019-03-12,28692-140,2193716
2019-03-12,28692-143,361016
2019-03-12,28692-143,519340
2019-03-12,28692-143,520487
2019-03-12,28692-143,522794
2019-03-12,28692-143,541022
2019-03-12,28692-143,2080812
2019-03-12,28692-143,2124519
2019-03-12,28692-143,2150769
2019-03-12,28692-143,2193600
2019-03-12,28692-143,2193601
2019-03-12,28692-143,2193624
2019-03-12,28692-143,2193716
2019-03-14,2149340-51,2194032
2019-03-14,2149340-51,2194636
2019-03-14,2091719-48,2194011
2019-03-14,2091719-48,2194113
2019-03-14,2091719-50,2194011
2019-03-14,2091719-50,2194113
2019-03-14,2118904-37,2194118
2019-03-14,2118904-39,2194118
2019-03-14,2149340-49,2194032
2019-03-14,2149340-49,2194636
2019-03-14,2150581-34,2194054
2019-03-14,2150581-34,2194117
2019-03-14,2182834-31,2194637
2019-03-14,2182834-33,2194637
2019-03-19,2141578-63,2185913
2019-03-19,2141578-63,2186390
2019-03-19,2141578-63,2189973
2019-03-19,2141578-63,2194452
2019-03-19,578426-42,2193487
2019-03-19,578426-42,2193548
2019-03-19,2192302-6,2192302
2019-03-19,2192469-6,2192469
2019-03-19,2192534-6,2192534
2019-03-19,2192611-6,2192611
2019-03-19,2192613-6,2192613
2019-03-19,2192614-6,2192614
2019-03-19,2192615-6,2192615
2019-03-19,2192686-6,2192686
2019-03-19,2192733-6,2192733
2019-03-19,2192915-6,2192915
2019-03-19,2192916-6,2192916
2019-03-19,2192917-6,2192917
2019-03-19,2192918-6,2192918
2019-03-19,2192919-6,2192919
2019-03-19,2192925-6,2192925
2019-03-19,2192955-6,2192955
2019-03-19,2192956-6,2192956
2019-03-19,2192957-6,2192957
2019-03-19,2192958-6,2192958
2019-03-19,2192960-6,2192960
2019-03-19,2192962-6,2192962
2019-03-19,2192963-6,2192963
2019-03-19,2193188-5,2193188
2019-03-19,2193321-4,2193321
2019-03-19,2193322-4,2193322
2019-03-19,2193323-4,2193323
2019-03-19,2193359-4,2193359
2019-03-19,2193360-4,2193360
2019-03-19,2193361-4,2193361
2019-03-19,2193459-3,2193459
2019-03-19,2193512-3,2193512
2019-03-19,2193697-3,2193697
2019-03-19,2193698-3,2193698
2019-03-19,2194020-2,2194020
2019-03-19,2194258-2,2194258
2019-03-19,2194259-2,2194259
2019-03-19,1672576-101,2130035
2019-03-19,1672576-101,2149372
2019-03-19,1672576-101,2166823
2019-03-19,1672576-101,2168683
2019-03-19,1672576-101,2178470
2019-03-19,1672576-101,2178598
2019-03-19,1672576-101,2178600
2019-03-19,1672576-101,2178601
2019-03-19,1672576-101,2178604
2019-03-19,1672576-101,2178605
2019-03-19,1672576-101,2178966
2019-03-19,1672576-101,2178968
2019-03-19,1672576-101,2179016
2019-03-19,1672576-101,2182238
2019-03-19,1672576-101,2182331
2019-03-19,1672576-101,2182400
2019-03-19,1672576-101,2187201
2019-03-19,1672576-101,2187202
2019-03-19,1672576-101,2192385
2019-03-19,1672576-101,2194533
2019-03-19,1672576-101,2194534
2019-03-19,1672576-101,2194535
2019-03-19,1672576-97,2130035
2019-03-19,1672576-97,2149372
2019-03-19,1672576-97,2166823
2019-03-19,1672576-97,2168683
2019-03-19,1672576-97,2178470
2019-03-19,1672576-97,2178598
2019-03-19,1672576-97,2178600
2019-03-19,1672576-97,2178601
2019-03-19,1672576-97,2178604
2019-03-19,1672576-97,2178605
2019-03-19,1672576-97,2178966
2019-03-19,1672576-97,2178968
2019-03-19,1672576-97,2179016
2019-03-19,1672576-97,2182238
2019-03-19,1672576-97,2182331
2019-03-19,1672576-97,2182400
2019-03-19,1672576-97,2187201
2019-03-19,1672576-97,2187202
2019-03-19,1672576-97,2192385
2019-03-19,1672576-97,2194533
2019-03-19,1672576-97,2194534
2019-03-19,1672576-97,2194535
2019-03-19,2151691-50,2179555
2019-03-19,2151691-50,2194464
2019-03-19,2151691-50,2194467
2019-03-19,2151691-50,2194486
2019-03-19,2151691-50,2194633
2019-03-19,2151691-52,2179555
2019-03-19,2151691-52,2194464
2019-03-19,2151691-52,2194467
2019-03-19,2151691-52,2194486
2019-03-19,2151691-52,2194633
2019-03-19,2191181-17,2193075
2019-03-19,2191181-17,2193592
2019-03-19,2191308-22,2193734
2019-03-19,2191308-22,2194476
2019-03-19,2191308-23,2193734
2019-03-19,2191308-23,2194476
2019-03-19,2193075-8,2193075
2019-03-19,2193548-7,2193548
2019-03-19,2193734-7,2193734
2019-03-19,408349-149,476881
2019-03-19,408349-149,601889
2019-03-19,408349-149,2082244
2019-03-19,408349-149,2093000
2019-03-19,408349-149,2117083
2019-03-19,408349-149,2128074
2019-03-19,578426-41,2193487
2019-03-19,578426-41,2193548
2019-03-19,1672576-109,2130035
2019-03-19,1672576-109,2149372
2019-03-19,1672576-109,2166823
2019-03-19,1672576-109,2168683
2019-03-19,1672576-109,2178470
2019-03-19,1672576-109,2178598
2019-03-19,1672576-109,2178600
2019-03-19,1672576-109,2178601
2019-03-19,1672576-109,2178604
2019-03-19,1672576-109,2178605
2019-03-19,1672576-109,2178966
2019-03-19,1672576-109,2178968
2019-03-19,1672576-109,2179016
2019-03-19,1672576-109,2182238
2019-03-19,1672576-109,2182331
2019-03-19,1672576-109,2182400
2019-03-19,1672576-109,2187201
2019-03-19,1672576-109,2187202
2019-03-19,1672576-109,2192385
2019-03-19,1672576-109,2194533
2019-03-19,1672576-109,2194534
2019-03-19,1672576-109,2194535
2019-03-19,1672576-109,2194622
2019-03-19,1672576-109,2194623
2019-03-19,1672576-109,2194624
2019-03-19,1672576-109,2194625
2019-03-19,1672576-109,2194626
2019-03-19,1672576-109,2194630
2019-03-19,1672576-109,2194631
2019-03-19,1672576-109,2194635
2019-03-20,2193927-2,2193927
2019-03-20,2194331-2,2194331
2019-03-20,2194536-2,2194536
2019-03-20,2193714-2,2193714
2019-03-20,2193859-2,2193859
2019-03-20,2193860-3,2193860
2019-03-20,2193863-2,2193863
2019-03-20,2193864-2,2193864
2019-03-20,2193866-2,2193866
2019-03-20,2193867-2,2193867
2019-03-20,2193868-2,2193868
2019-03-20,2193869-3,2193869
2019-03-20,2193870-5,2193870
2019-03-20,2193873-2,2193873
2019-03-20,2193874-2,2193874
2019-03-20,2193877-2,2193877
2019-03-20,2193878-2,2193878
2019-03-20,2193879-5,2193879
2019-03-20,2193881-3,2193881
2019-03-20,2193883-4,2193883
2019-03-20,2193884-3,2193884
2019-03-20,2193897-2,2193897
2019-03-20,2193918-3,2193918
2019-03-20,2193919-3,2193919
2019-03-20,2193925-2,2193925
2019-03-20,2193926-2,2193926
2019-03-20,2193928-2,2193928
2019-03-20,2193929-2,2193929
2019-03-20,2193930-2,2193930
2019-03-20,2193936-2,2193936
2019-03-20,2193944-2,2193944
2019-03-20,2193955-2,2193955
2019-03-20,2193983-3,2193983
2019-03-20,2194007-2,2194007
2019-03-20,2194010-3,2194010
2019-03-20,2194071-5,2194071
2019-03-20,2194105-2,2194105
2019-03-20,2194107-2,2194107
2019-03-20,2194109-2,2194109
2019-03-20,2194151-2,2194151
2019-03-20,2194154-2,2194154
2019-03-20,2194162-2,2194162
2019-03-20,2194257-2,2194257
2019-03-20,2194269-4,2194269
2019-03-20,2194272-5,2194272
2019-03-20,2194273-4,2194273
2019-03-20,2194292-2,2194292
2019-03-20,2194293-2,2194293
2019-03-20,2194296-2,2194296
2019-03-20,2194313-2,2194313
2019-03-20,2194315-2,2194315
2019-03-20,2194316-2,2194316
2019-03-20,2194319-2,2194319
2019-03-20,2194339-2,2194339
2019-03-20,2194354-2,2194354
2019-03-20,2194355-2,2194355
2019-03-20,2194359-2,2194359
2019-03-20,2194360-2,2194360
2019-03-20,2194362-2,2194362
2019-03-20,2194363-2,2194363
2019-03-20,2194364-2,2194364
2019-03-20,2194365-2,2194365
2019-03-20,2194366-2,2194366
2019-03-20,2194367-2,2194367
2019-03-20,2194368-2,2194368
2019-03-20,2194370-2,2194370
2019-03-20,2194371-2,2194371
2019-03-20,2194372-2,2194372
2019-03-20,2194374-2,2194374
2019-03-20,2194378-2,2194378
2019-03-20,2194379-2,2194379
2019-03-20,2194392-2,2194392
2019-03-20,2194411-2,2194411
2019-03-20,2194415-3,2194415
2019-03-20,2194417-3,2194417
2019-03-20,2194418-3,2194418
2019-03-20,2194422-3,2194422
2019-03-20,2194438-2,2194438
2019-03-20,2194440-2,2194440
2019-03-20,2194456-2,2194456
2019-03-20,2194473-2,2194473
2019-03-20,2194485-3,2194485
2019-03-20,2194489-3,2194489
2019-03-20,2194503-2,2194503
2019-03-20,2194510-4,2194510
2019-03-20,2194511-2,2194511
2019-03-20,2194527-3,2194527
2019-03-20,2194529-4,2194529
2019-03-20,2194531-2,2194531
2019-03-20,2194558-3,2194558
2019-03-20,2194577-2,2194577
2019-03-20,2194644-3,2194644
2019-03-20,2152257-55,2183786
2019-03-20,2152257-55,2184179
2019-03-20,2152257-55,2186706
2019-03-20,2152257-55,2194717
2019-03-20,2183252-26,2190034
2019-03-20,2183252-26,2194725
2019-03-20,2184470-26,2188954
2019-03-20,2184470-26,2194727
2019-03-20,2184472-26,2190030
2019-03-20,2184472-26,2194729
2019-03-20,2184474-26,2188945
2019-03-20,2184474-26,2194731
2019-03-20,2184476-26,2188951
2019-03-20,2184476-26,2194733
2019-03-20,2185103-31,2190035
2019-03-20,2185103-31,2194732
2019-03-20,2185104-31,2188937
2019-03-20,2185104-31,2194730
2019-03-20,2186536-26,2190031
2019-03-20,2186536-26,2194728
2019-03-20,2186537-26,2188935
2019-03-20,2186537-26,2194726
2019-03-20,2186538-26,2188946
2019-03-20,2186538-26,2194724
2019-03-20,2186543-26,2190029
2019-03-20,2186543-26,2194722
2019-03-20,2186545-26,2189460
2019-03-20,2186545-26,2189478
2019-03-20,2186545-26,2194719
2019-03-20,2186547-26,2188950
2019-03-20,2186547-26,2194716
2019-03-20,522948-111,1203198
2019-03-20,522948-111,1278914
2019-03-20,522948-111,1307024
2019-03-20,522948-111,1307473
2019-03-20,522948-111,2186284
2019-03-20,522948-111,2187884
2019-03-20,522948-111,2194720
2019-03-20,2193861-2,2193861
2019-03-20,2194268-2,2194268
2019-03-20,2194309-2,2194309
2019-03-20,2194403-2,2194403
2019-03-20,2194060-2,2194060
2019-03-20,2194061-2,2194061
2019-03-20,2194061-3,2194061
2019-03-20,2194240-2,2194240
2019-03-20,2194240-3,2194240
2019-03-20,2194246-2,2194246
2019-03-20,2194361-2,2194361
2019-03-20,2194361-3,2194361
2019-03-20,2194521-2,2194521
2019-03-20,2194523-2,2194523
2019-03-20,2194523-3,2194523
2019-03-20,2194609-2,2194609
2019-03-20,2194610-2,2194610
2019-03-20,2194262-2,2194262
2019-03-20,2194532-3,2194532
2019-03-20,2194536-4,2194536
2019-03-20,2194537-5,2194537
2019-03-20,2194548-2,2194548
2019-03-20,2194551-4,2194551
2019-03-20,2194552-4,2194552
2019-03-20,2194553-2,2194553
2019-03-20,2194064-2,2194064
2019-03-20,2194066-2,2194066
2019-03-20,2194067-2,2194067
2019-03-20,2194083-2,2194083
2019-03-20,2194097-2,2194097
2019-03-20,2194098-2,2194098
2019-03-20,2194108-2,2194108
2019-03-20,2194311-3,2194311
2019-03-20,2194324-2,2194324
2019-03-20,2194336-2,2194336
2019-03-20,2194544-2,2194544
2019-03-20,2194549-2,2194549
2019-03-20,2194588-3,2194588
2019-03-20,2194590-2,2194590
2019-03-20,2194612-3,2194612
2019-03-20,2194613-2,2194613
2019-03-20,1672576-120,2130035
2019-03-20,1672576-120,2149372
2019-03-20,1672576-120,2166823
2019-03-20,1672576-120,2168683
2019-03-20,1672576-120,2178470
2019-03-20,1672576-120,2178598
2019-03-20,1672576-120,2178600
2019-03-20,1672576-120,2178601
2019-03-20,1672576-120,2178604
2019-03-20,1672576-120,2178605
2019-03-20,1672576-120,2178966
2019-03-20,1672576-120,2178968
2019-03-20,1672576-120,2179016
2019-03-20,1672576-120,2182238
2019-03-20,1672576-120,2182331
2019-03-20,1672576-120,2182400
2019-03-20,1672576-120,2187201
2019-03-20,1672576-120,2187202
2019-03-20,1672576-120,2192385
2019-03-20,1672576-120,2194533
2019-03-20,1672576-120,2194534
2019-03-20,1672576-120,2194535
2019-03-20,1672576-120,2194622
2019-03-20,1672576-120,2194623
2019-03-20,1672576-120,2194624
2019-03-20,1672576-120,2194625
2019-03-20,1672576-120,2194626
2019-03-20,1672576-120,2194630
2019-03-20,1672576-120,2194631
2019-03-20,1672576-120,2194635
2019-03-20,1672576-120,2194638
2019-03-20,1672576-124,2130035
2019-03-20,1672576-124,2149372
2019-03-20,1672576-124,2166823
2019-03-20,1672576-124,2168683
2019-03-20,1672576-124,2178470
2019-03-20,1672576-124,2178598
2019-03-20,1672576-124,2178600
2019-03-20,1672576-124,2178601
2019-03-20,1672576-124,2178604
2019-03-20,1672576-124,2178605
2019-03-20,1672576-124,2178966
2019-03-20,1672576-124,2178968
2019-03-20,1672576-124,2179016
2019-03-20,1672576-124,2182238
2019-03-20,1672576-124,2182331
2019-03-20,1672576-124,2182400
2019-03-20,1672576-124,2187201
2019-03-20,1672576-124,2187202
2019-03-20,1672576-124,2192385
2019-03-20,1672576-124,2194533
2019-03-20,1672576-124,2194534
2019-03-20,1672576-124,2194535
2019-03-20,1672576-124,2194622
2019-03-20,1672576-124,2194623
2019-03-20,1672576-124,2194624
2019-03-20,1672576-124,2194625
2019-03-20,1672576-124,2194626
2019-03-20,1672576-124,2194630
2019-03-20,1672576-124,2194631
2019-03-20,1672576-124,2194635
2019-03-20,1672576-124,2194638
2019-03-20,1672576-124,2194826
2019-03-20,1672576-128,2130035
2019-03-20,1672576-128,2149372
2019-03-20,1672576-128,2166823
2019-03-20,1672576-128,2168683
2019-03-20,1672576-128,2178470
2019-03-20,1672576-128,2178598
2019-03-20,1672576-128,2178600
2019-03-20,1672576-128,2178601
2019-03-20,1672576-128,2178604
2019-03-20,1672576-128,2178605
2019-03-20,1672576-128,2178966
2019-03-20,1672576-128,2178968
2019-03-20,1672576-128,2179016
2019-03-20,1672576-128,2182238
2019-03-20,1672576-128,2182331
2019-03-20,1672576-128,2182400
2019-03-20,1672576-128,2187201
2019-03-20,1672576-128,2187202
2019-03-20,1672576-128,2192385
2019-03-20,1672576-128,2194533
2019-03-20,1672576-128,2194534
2019-03-20,1672576-128,2194535
2019-03-20,1672576-128,2194622
2019-03-20,1672576-128,2194623
2019-03-20,1672576-128,2194624
2019-03-20,1672576-128,2194625
2019-03-20,1672576-128,2194626
2019-03-20,1672576-128,2194630
2019-03-20,1672576-128,2194631
2019-03-20,1672576-128,2194635
2019-03-20,1672576-128,2194638
2019-03-20,1672576-128,2194826
2019-03-20,1672576-131,2130035
2019-03-20,1672576-131,2149372
2019-03-20,1672576-131,2166823
2019-03-20,1672576-131,2168683
2019-03-20,1672576-131,2178470
2019-03-20,1672576-131,2178598
2019-03-20,1672576-131,2178600
2019-03-20,1672576-131,2178601
2019-03-20,1672576-131,2178604
2019-03-20,1672576-131,2178605
2019-03-20,1672576-131,2178966
2019-03-20,1672576-131,2178968
2019-03-20,1672576-131,2179016
2019-03-20,1672576-131,2182238
2019-03-20,1672576-131,2182331
2019-03-20,1672576-131,2182400
2019-03-20,1672576-131,2187201
2019-03-20,1672576-131,2187202
2019-03-20,1672576-131,2192385
2019-03-20,1672576-131,2194533
2019-03-20,1672576-131,2194534
2019-03-20,1672576-131,2194535
2019-03-20,1672576-131,2194622
2019-03-20,1672576-131,2194623
2019-03-20,1672576-131,2194624
2019-03-20,1672576-131,2194625
2019-03-20,1672576-131,2194626
2019-03-20,1672576-131,2194630
2019-03-20,1672576-131,2194631
2019-03-20,1672576-131,2194635
2019-03-20,1672576-131,2194638
2019-03-20,1672576-131,2194826
2019-03-20,1672576-133,2130035
2019-03-20,1672576-133,2149372
2019-03-20,1672576-133,2166823
2019-03-20,1672576-133,2168683
2019-03-20,1672576-133,2178470
2019-03-20,1672576-133,2178598
2019-03-20,1672576-133,2178600
2019-03-20,1672576-133,2178601
2019-03-20,1672576-133,2178604
2019-03-20,1672576-133,2178605
2019-03-20,1672576-133,2178966
2019-03-20,1672576-133,2178968
2019-03-20,1672576-133,2179016
2019-03-20,1672576-133,2182238
2019-03-20,1672576-133,2182331
2019-03-20,1672576-133,2182400
2019-03-20,1672576-133,2187201
2019-03-20,1672576-133,2187202
2019-03-20,1672576-133,2192385
2019-03-20,1672576-133,2194533
2019-03-20,1672576-133,2194534
2019-03-20,1672576-133,2194535
2019-03-20,1672576-133,2194622
2019-03-20,1672576-133,2194623
2019-03-20,1672576-133,2194624
2019-03-20,1672576-133,2194625
2019-03-20,1672576-133,2194626
2019-03-20,1672576-133,2194630
2019-03-20,1672576-133,2194631
2019-03-20,1672576-133,2194635
2019-03-20,1672576-133,2194638
2019-03-20,1672576-133,2194826
2019-03-20,1672576-136,2130035
2019-03-20,1672576-136,2149372
2019-03-20,1672576-136,2166823
2019-03-20,1672576-136,2168683
2019-03-20,1672576-136,2178470
2019-03-20,1672576-136,2178598
2019-03-20,1672576-136,2178600
2019-03-20,1672576-136,2178601
2019-03-20,1672576-136,2178604
2019-03-20,1672576-136,2178605
2019-03-20,1672576-136,2178966
2019-03-20,1672576-136,2178968
2019-03-20,1672576-136,2179016
2019-03-20,1672576-136,2182238
2019-03-20,1672576-136,2182331
2019-03-20,1672576-136,2182400
2019-03-20,1672576-136,2187201
2019-03-20,1672576-136,2187202
2019-03-20,1672576-136,2192385
2019-03-20,1672576-136,2194533
2019-03-20,1672576-136,2194534
2019-03-20,1672576-136,2194535
2019-03-20,1672576-136,2194622
2019-03-20,1672576-136,2194623
2019-03-20,1672576-136,2194624
2019-03-20,1672576-136,2194625
2019-03-20,1672576-136,2194626
2019-03-20,1672576-136,2194630
2019-03-20,1672576-136,2194631
2019-03-20,1672576-136,2194635
2019-03-20,1672576-136,2194638
2019-03-20,1672576-136,2194826
2019-03-20,1672576-141,2130035
2019-03-20,1672576-141,2149372
2019-03-20,1672576-141,2166823
2019-03-20,1672576-141,2168683
2019-03-20,1672576-141,2178470
2019-03-20,1672576-141,2178598
2019-03-20,1672576-141,2178600
2019-03-20,1672576-141,2178601
2019-03-20,1672576-141,2178604
2019-03-20,1672576-141,2178605
